,State,district,date,confirmed,active,recovered,deceased,DaysFromFirstDate
3258,Gujarat,Chota Udaipur,2020-04-28,13,8,5,0,103
3259,Gujarat,Dahod,2020-04-28,4,3,1,0,103
3260,Gujarat,Dang,2020-04-28,2,2,0,0,103
3261,Gujarat,Gandhinagar,2020-04-28,36,22,12,2,103
3262,Gujarat,Gir Somnath,2020-04-28,3,1,2,0,103
3263,Gujarat,Jamnagar,2020-04-28,2,1,0,1,103
3264,Gujarat,Kachchh,2020-04-28,6,1,4,1,103
3265,Gujarat,Kheda,2020-04-28,6,5,1,0,103
3266,Gujarat,Mahesana,2020-04-28,7,5,2,0,103
3267,Gujarat,Mahisagar,2020-04-28,10,10,0,0,103
3268,Gujarat,Morbi,2020-04-28,1,0,1,0,103
3269,Gujarat,Narmada,2020-04-28,12,11,1,0,103
3270,Gujarat,Navsari,2020-04-28,3,3,0,0,103
3271,Gujarat,Panch Mahals,2020-04-28,20,18,0,2,103
3272,Gujarat,Patan,2020-04-28,17,5,11,1,103
3273,Gujarat,Porbandar,2020-04-28,3,0,3,0,103
3274,Gujarat,Rajkot,2020-04-28,55,40,15,0,103
3275,Gujarat,Sabar Kantha,2020-04-28,3,1,2,0,103
3276,Gujarat,Surat,2020-04-28,570,531,20,19,103
3277,Gujarat,Surendranagar,2020-04-28,1,1,0,0,103
3278,Gujarat,Tapi,2020-04-28,1,1,0,0,103
3279,Gujarat,Vadodara,2020-04-28,255,184,58,13,103
3280,Gujarat,Valsad,2020-04-28,5,4,0,1,103
3281,Haryana,Ambala,2020-04-28,14,3,10,1,103
3282,Haryana,Bhiwani,2020-04-28,3,1,2,0,103
3283,Haryana,Charki Dadri,2020-04-28,1,0,1,0,103
3284,Haryana,Faridabad,2020-04-28,46,6,40,0,103
3285,Haryana,Fatehabad,2020-04-28,1,0,1,0,103
3286,Haryana,Gurugram,2020-04-28,51,15,36,0,103
3287,Haryana,Hisar,2020-04-28,4,2,2,0,103
3288,Haryana,Italians,2020-04-28,14,0,14,0,103
3289,Haryana,Jhajjar,2020-04-28,5,5,0,0,103
3290,Haryana,Jind,2020-04-28,2,0,2,0,103
3291,Haryana,Kaithal,2020-04-28,2,0,2,0,103
3292,Haryana,Karnal,2020-04-28,6,0,5,1,103
3293,Haryana,Kurukshetra,2020-04-28,2,0,2,0,103
3294,Haryana,Nuh,2020-04-28,57,11,46,0,103
3295,Haryana,Palwal,2020-04-28,34,2,32,0,103
3296,Haryana,Panchkula,2020-04-28,18,5,13,0,103
3297,Haryana,Panipat,2020-04-28,13,8,5,0,103
3298,Haryana,Rohtak,2020-04-28,4,3,0,1,103
3299,Haryana,Sirsa,2020-04-28,4,0,4,0,103
3300,Haryana,Sonipat,2020-04-28,24,20,4,0,103
3301,Haryana,Yamunanagar,2020-04-28,3,0,3,0,103
3302,Himachal Pradesh,Chamba,2020-04-28,6,2,4,0,103
3303,Himachal Pradesh,Hamirpur,2020-04-28,2,2,0,0,103
3304,Himachal Pradesh,Kangra,2020-04-28,5,0,4,1,103
3305,Himachal Pradesh,Sirmaur,2020-04-28,2,0,2,0,103
3306,Himachal Pradesh,Solan,2020-04-28,9,5,3,1,103
3307,Himachal Pradesh,Una,2020-04-28,16,4,12,0,103
3308,Jammu and Kashmir,Anantnag,2020-04-28,62,61,0,1,103
3309,Jammu and Kashmir,Badgam,2020-04-28,15,6,9,0,103
3310,Jammu and Kashmir,Bandipore,2020-04-28,127,102,24,1,103
3311,Jammu and Kashmir,Baramula,2020-04-28,72,48,21,3,103
3312,Jammu and Kashmir,Ganderbal,2020-04-28,14,9,5,0,103
3313,Jammu and Kashmir,Jammu,2020-04-28,26,8,18,0,103
3314,Jammu and Kashmir,Kathua,2020-04-28,1,1,0,0,103
3315,Jammu and Kashmir,Kishtwar,2020-04-28,1,0,1,0,103
3316,Jammu and Kashmir,Kulgam,2020-04-28,6,6,0,0,103
3317,Jammu and Kashmir,Kupwara,2020-04-28,49,40,9,0,103
3318,Jammu and Kashmir,Pulwama,2020-04-28,5,2,3,0,103
3319,Jammu and Kashmir,Rajouri,2020-04-28,4,1,3,0,103
3320,Jammu and Kashmir,Ramban,2020-04-28,1,1,0,0,103
3321,Jammu and Kashmir,Reasi,2020-04-28,1,1,0,0,103
3322,Jammu and Kashmir,Samba,2020-04-28,4,0,4,0,103
3323,Jammu and Kashmir,Shupiyan,2020-04-28,71,58,13,0,103
3324,Jammu and Kashmir,Srinagar,2020-04-28,86,34,50,2,103
3325,Jammu and Kashmir,Udhampur,2020-04-28,20,3,16,1,103
3326,Jharkhand,Bokaro,2020-04-28,10,5,4,1,103
3327,Jharkhand,Deoghar,2020-04-28,2,2,0,0,103
3328,Jharkhand,Dhanbad,2020-04-28,2,0,2,0,103
3329,Jharkhand,Garhwa,2020-04-28,3,3,0,0,103
3330,Jharkhand,Giridih,2020-04-28,1,1,0,0,103
3331,Jharkhand,Hazaribagh,2020-04-28,3,1,2,0,103
3332,Jharkhand,Jamtara,2020-04-28,1,1,0,0,103
3333,Jharkhand,Kodarma,2020-04-28,1,1,0,0,103
3334,Jharkhand,Palamu,2020-04-28,3,3,0,0,103
3335,Jharkhand,Ranchi,2020-04-28,77,65,10,2,103
3336,Jharkhand,Simdega,2020-04-28,2,1,1,0,103
3337,Jharkhand,Unknown,2020-04-28,1,0,0,0,103
3338,Karnataka,Bagalkote,2020-04-28,29,22,6,1,103
3339,Karnataka,Ballari,2020-04-28,13,8,5,0,103
3340,Karnataka,Belagavi,2020-04-28,54,47,6,1,103
3341,Karnataka,Bengaluru,2020-04-28,135,68,62,5,103
3342,Karnataka,Bengaluru Rural,2020-04-28,12,3,9,0,103
3343,Karnataka,Bidar,2020-04-28,15,6,9,0,103
3344,Karnataka,Chikkaballapura,2020-04-28,18,5,11,2,103
3345,Karnataka,Chitradurga,2020-04-28,1,0,1,0,103
3346,Karnataka,Dakshina Kannada,2020-04-28,20,7,11,2,103
3347,Karnataka,Davanagere,2020-04-28,2,0,2,0,103
3348,Karnataka,Dharwad,2020-04-28,9,7,2,0,103
3349,Karnataka,Gadag,2020-04-28,5,4,0,1,103
3350,Karnataka,Kalaburagi,2020-04-28,44,32,7,5,103
3351,Karnataka,Kodagu,2020-04-28,1,0,1,0,103
3352,Karnataka,Mandya,2020-04-28,18,14,4,0,103
3353,Karnataka,Mysuru,2020-04-28,89,39,50,0,103
3354,Karnataka,Tumakuru,2020-04-28,3,1,1,1,103
3355,Karnataka,Udupi,2020-04-28,3,0,3,0,103
3356,Karnataka,Unknown,2020-04-28,0,0,1,0,103
3357,Karnataka,Uttara Kannada,2020-04-28,11,1,10,0,103
3358,Karnataka,Vijayapura,2020-04-28,41,33,6,2,103
3359,Kerala,Alappuzha,2020-04-28,5,0,5,0,103
3360,Kerala,Ernakulam,2020-04-28,24,2,21,1,103
3361,Kerala,Idukki,2020-04-28,24,14,10,0,103
3362,Kerala,Kannur,2020-04-28,115,50,63,2,103
3363,Kerala,Kasaragod,2020-04-28,176,14,162,0,103
3364,Kerala,Kollam,2020-04-28,14,6,8,0,103
3365,Kerala,Kottayam,2020-04-28,20,17,3,0,103
3366,Kerala,Kozhikode,2020-04-28,24,5,19,0,103
3367,Kerala,Malappuram,2020-04-28,23,6,17,0,103
3368,Kerala,Palakkad,2020-04-28,13,6,7,0,103
3369,Kerala,Pathanamthitta,2020-04-28,17,3,14,0,103
3370,Kerala,Thiruvananthapuram,2020-04-28,15,0,14,1,103
3371,Kerala,Thrissur,2020-04-28,13,0,13,0,103
3372,Kerala,Wayanad,2020-04-28,3,0,3,0,103
3373,Ladakh,Kargil,2020-04-28,7,3,4,0,103
3374,Ladakh,Leh,2020-04-28,15,3,12,0,103
3375,Madhya Pradesh,Agar Malwa,2020-04-28,11,10,0,1,103
3376,Madhya Pradesh,Alirajpur,2020-04-28,3,3,0,0,103
3377,Madhya Pradesh,Ashoknagar,2020-04-28,1,0,0,1,103
3378,Madhya Pradesh,Barwani,2020-04-28,24,10,14,0,103
3379,Madhya Pradesh,Betul,2020-04-28,1,1,0,0,103
3380,Madhya Pradesh,Bhopal,2020-04-28,458,306,139,13,103
3381,Madhya Pradesh,Burhanpur,2020-04-28,1,1,0,0,103
3382,Madhya Pradesh,Chhindwara,2020-04-28,5,4,0,1,103
3383,Madhya Pradesh,Dewas,2020-04-28,23,10,6,7,103
3384,Madhya Pradesh,Dhar,2020-04-28,40,39,0,1,103
3385,Madhya Pradesh,Dindori,2020-04-28,1,1,0,0,103
3386,Madhya Pradesh,Gwalior,2020-04-28,4,2,2,0,103
3387,Madhya Pradesh,Harda,2020-04-28,1,1,0,0,103
3388,Madhya Pradesh,Hoshangabad,2020-04-28,34,23,9,2,103
3389,Madhya Pradesh,Indore,2020-04-28,1372,1175,134,63,103
3390,Madhya Pradesh,Jabalpur,2020-04-28,70,62,7,1,103
3391,Madhya Pradesh,Khandwa,2020-04-28,36,23,12,1,103
3392,Madhya Pradesh,Khargone,2020-04-28,61,43,12,6,103
3393,Madhya Pradesh,Mandsaur,2020-04-28,9,7,0,2,103
3394,Madhya Pradesh,Morena,2020-04-28,13,0,13,0,103
3395,Madhya Pradesh,Other Region,2020-04-28,2,2,0,0,103
3396,Madhya Pradesh,Raisen,2020-04-28,45,43,1,1,103
3397,Madhya Pradesh,Ratlam,2020-04-28,13,13,0,0,103
3398,Madhya Pradesh,Rewa,2020-04-28,2,2,0,0,103
3399,Madhya Pradesh,Sagar,2020-04-28,5,4,1,0,103
3400,Madhya Pradesh,Shahdol,2020-04-28,2,2,0,0,103
3401,Madhya Pradesh,Shajapur,2020-04-28,6,5,1,0,103
3402,Madhya Pradesh,Sheopur,2020-04-28,4,2,2,0,103
3403,Madhya Pradesh,Shivpuri,2020-04-28,2,0,2,0,103
3404,Madhya Pradesh,Tikamgarh,2020-04-28,2,2,0,0,103
3405,Madhya Pradesh,Ujjain,2020-04-28,123,98,5,20,103
3406,Madhya Pradesh,Vidisha,2020-04-28,13,0,13,0,103
3407,Maharashtra,Ahmadnagar,2020-04-28,42,17,23,2,103
3408,Maharashtra,Akola,2020-04-28,34,25,8,1,103
3409,Maharashtra,Amravati,2020-04-28,28,17,4,7,103
3410,Maharashtra,Aurangabad,2020-04-28,90,62,22,6,103
3411,Maharashtra,Bhandara,2020-04-28,1,1,0,0,103
3412,Maharashtra,Bid,2020-04-28,1,0,1,0,103
3413,Maharashtra,Buldana,2020-04-28,21,5,15,1,103
3414,Maharashtra,Chandrapur,2020-04-28,2,0,2,0,103
3415,Maharashtra,Dhule,2020-04-28,25,22,0,3,103
3416,Maharashtra,Gondiya,2020-04-28,1,0,1,0,103
3417,Maharashtra,Hingoli,2020-04-28,15,14,1,0,103
3418,Maharashtra,Jalgaon,2020-04-28,40,34,1,5,103
3419,Maharashtra,Jalna,2020-04-28,2,2,0,0,103
3420,Maharashtra,Kolhapur,2020-04-28,12,8,4,0,103
3421,Maharashtra,Latur,2020-04-28,12,3,8,1,103
3422,Maharashtra,Mumbai,2020-04-28,6169,5239,711,219,103
3423,Maharashtra,Nagpur,2020-04-28,134,113,20,1,103
3424,Maharashtra,Nanded,2020-04-28,3,3,0,0,103
3425,Maharashtra,Nandurbar,2020-04-28,11,10,0,1,103
3426,Maharashtra,Nashik,2020-04-28,195,178,5,12,103
3427,Maharashtra,Osmanabad,2020-04-28,3,0,3,0,103
3428,Maharashtra,Other States,2020-04-28,25,23,0,2,103
3429,Maharashtra,Palghar,2020-04-28,164,124,36,4,103
3430,Maharashtra,Parbhani,2020-04-28,1,1,0,0,103
3431,Maharashtra,Pune,2020-04-28,1174,873,221,80,103
3432,Maharashtra,Raigarh,2020-04-28,66,44,21,1,103
3433,Maharashtra,Ratnagiri,2020-04-28,8,2,5,1,103
3434,Maharashtra,Sangli,2020-04-28,27,1,25,1,103
3435,Maharashtra,Satara,2020-04-28,32,26,4,2,103
3436,Maharashtra,Sindhudurg,2020-04-28,1,0,1,0,103
3437,Maharashtra,Solapur,2020-04-28,82,77,0,5,103
3438,Maharashtra,Thane,2020-04-28,824,681,129,14,103
3439,Maharashtra,Unknown,2020-04-28,1,0,106,31,103
3440,Maharashtra,Washim,2020-04-28,1,0,1,0,103
3441,Maharashtra,Yavatmal,2020-04-28,71,61,10,0,103
3442,Manipur,Imphal East,2020-04-28,1,0,1,0,103
3443,Manipur,Imphal West,2020-04-28,1,0,1,0,103
3444,Meghalaya,East Khasi Hills,2020-04-28,7,7,0,0,103
3445,Meghalaya,Unknown,2020-04-28,5,0,0,1,103
3446,Mizoram,Aizawl,2020-04-28,1,1,0,0,103
3447,Odisha,Baleshwar,2020-04-28,16,16,0,0,103
3448,Odisha,Bhadrak,2020-04-28,19,17,2,0,103
3449,Odisha,Cuttack,2020-04-28,1,0,1,0,103
3450,Odisha,Dhenkanal,2020-04-28,1,0,1,0,103
3451,Odisha,Jajapur,2020-04-28,19,18,1,0,103
3452,Odisha,Kalahandi,2020-04-28,2,0,2,0,103
3453,Odisha,Kendrapara,2020-04-28,2,1,1,0,103
3454,Odisha,Khordha,2020-04-28,46,19,26,1,103
3455,Odisha,Koraput,2020-04-28,1,1,0,0,103
3456,Odisha,Puri,2020-04-28,1,0,1,0,103
3457,Odisha,Sundargarh,2020-04-28,10,7,3,0,103
3458,Puducherry,Mahe,2020-04-28,1,0,1,0,103
3459,Puducherry,Puducherry,2020-04-28,7,3,4,0,103
3460,Punjab,Amritsar,2020-04-28,14,6,6,2,103
3461,Punjab,Barnala,2020-04-28,2,0,1,1,103
3462,Punjab,Faridkot,2020-04-28,3,2,1,0,103
3463,Punjab,Fatehgarh Sahib,2020-04-28,2,0,2,0,103
3464,Punjab,Firozpur,2020-04-28,1,1,0,0,103
3465,Punjab,Gurdaspur,2020-04-28,1,0,0,1,103
3466,Punjab,Hoshiarpur,2020-04-28,8,2,5,1,103
3467,Punjab,Jalandhar,2020-04-28,85,75,7,3,103
3468,Punjab,Kapurthala,2020-04-28,6,3,2,1,103
3469,Punjab,Ludhiana,2020-04-28,18,8,6,4,103
3470,Punjab,Mansa,2020-04-28,13,10,3,0,103
3471,Punjab,Moga,2020-04-28,4,0,4,0,103
3472,Punjab,Pathankot,2020-04-28,25,15,9,1,103
3473,Punjab,Patiala,2020-04-28,61,58,2,1,103
3474,Punjab,Rupnagar,2020-04-28,3,0,2,1,103
3475,Punjab,S.A.S. Nagar,2020-04-28,65,32,31,2,103
3476,Punjab,Sangrur,2020-04-28,3,1,2,0,103
3477,Punjab,Shahid Bhagat Singh Nagar,2020-04-28,20,1,18,1,103
3478,Punjab,Sri Muktsar Sahib,2020-04-28,1,1,0,0,103
3479,Punjab,Tarn Taran,2020-04-28,7,7,0,0,103
3480,Rajasthan,Ajmer,2020-04-28,135,130,5,0,103
3481,Rajasthan,Alwar,2020-04-28,7,1,5,1,103
3482,Rajasthan,Banswara,2020-04-28,63,32,31,0,103
3483,Rajasthan,Barmer,2020-04-28,2,1,1,0,103
3484,Rajasthan,Bharatpur,2020-04-28,110,103,5,2,103
3485,Rajasthan,Bhilwara,2020-04-28,35,3,30,2,103
3486,Rajasthan,Bikaner,2020-04-28,37,0,36,1,103
3487,Rajasthan,Chittaurgarh,2020-04-28,8,8,0,0,103
3488,Rajasthan,Churu,2020-04-28,14,1,13,0,103
3489,Rajasthan,Dausa,2020-04-28,21,14,7,0,103
3490,Rajasthan,Dhaulpur,2020-04-28,9,8,1,0,103
3491,Rajasthan,Dungarpur,2020-04-28,6,1,5,0,103
3492,Rajasthan,Evacuees,2020-04-28,61,27,34,0,103
3493,Rajasthan,Hanumangarh,2020-04-28,11,9,2,0,103
3494,Rajasthan,Italians,2020-04-28,2,0,2,0,103
3495,Rajasthan,Jaipur,2020-04-28,859,588,244,27,103
3496,Rajasthan,Jaisalmer,2020-04-28,35,5,30,0,103
3497,Rajasthan,Jhalawar,2020-04-28,40,24,16,0,103
3498,Rajasthan,Jhunjhunu,2020-04-28,42,2,40,0,103
3499,Rajasthan,Jodhpur,2020-04-28,400,313,81,6,103
3500,Rajasthan,Karauli,2020-04-28,3,1,2,0,103
3501,Rajasthan,Kota,2020-04-28,189,84,98,7,103
3502,Rajasthan,Nagaur,2020-04-28,117,107,9,1,103
3503,Rajasthan,Others state,2020-04-28,0,-4,2,2,103
3504,Rajasthan,Pali,2020-04-28,3,1,2,0,103
3505,Rajasthan,Pratapgarh,2020-04-28,2,0,2,0,103
3506,Rajasthan,Rajsamand,2020-04-28,1,1,0,0,103
3507,Rajasthan,Sawai Madhopur,2020-04-28,8,8,0,0,103
3508,Rajasthan,Sikar,2020-04-28,6,2,2,2,103
3509,Rajasthan,Tonk,2020-04-28,131,95,35,1,103
3510,Rajasthan,Udaipur,2020-04-28,7,3,4,0,103
3511,Rajasthan,Unknown,2020-04-28,0,0,26,0,103
3512,Tamil Nadu,Ariyalur,2020-04-28,5,3,2,0,103
3513,Tamil Nadu,Chengalpattu,2020-04-28,67,27,40,0,103
3514,Tamil Nadu,Chennai,2020-04-28,678,475,195,8,103
3515,Tamil Nadu,Coimbatore,2020-04-28,141,21,120,0,103
3516,Tamil Nadu,Cuddalore,2020-04-28,26,8,18,0,103
3517,Tamil Nadu,Dharmapuri,2020-04-28,1,1,0,0,103
3518,Tamil Nadu,Dindigul,2020-04-28,80,18,62,0,103
3519,Tamil Nadu,Erode,2020-04-28,70,5,64,1,103
3520,Tamil Nadu,Kallakurichi,2020-04-28,9,6,3,0,103
3521,Tamil Nadu,Kancheepuram,2020-04-28,19,12,7,0,103
3522,Tamil Nadu,Kanniyakumari,2020-04-28,16,10,6,0,103
3523,Tamil Nadu,Karur,2020-04-28,41,0,41,0,103
3524,Tamil Nadu,Madurai,2020-04-28,79,42,36,1,103
3525,Tamil Nadu,Nagapattinam,2020-04-28,44,16,28,0,103
3526,Tamil Nadu,Namakkal,2020-04-28,61,16,45,0,103
3527,Tamil Nadu,Perambalur,2020-04-28,7,6,1,0,103
3528,Tamil Nadu,Pudukkottai,2020-04-28,1,1,0,0,103
3529,Tamil Nadu,Ramanathapuram,2020-04-28,15,8,7,0,103
3530,Tamil Nadu,Ranipet,2020-04-28,38,6,32,0,103
3531,Tamil Nadu,Salem,2020-04-28,31,15,16,0,103
3532,Tamil Nadu,Sivaganga,2020-04-28,12,2,10,0,103
3533,Tamil Nadu,Tenkasi,2020-04-28,35,33,2,0,103
3534,Tamil Nadu,Thanjavur,2020-04-28,54,30,24,0,103
3535,Tamil Nadu,The Nilgiris,2020-04-28,9,0,9,0,103
3536,Tamil Nadu,Theni,2020-04-28,44,7,36,1,103
3537,Tamil Nadu,Thiruvallur,2020-04-28,54,40,14,0,103
3538,Tamil Nadu,Thiruvarur,2020-04-28,30,1,29,0,103
3539,Tamil Nadu,Thoothukkudi,2020-04-28,27,2,25,0,103
3540,Tamil Nadu,Tiruchirappalli,2020-04-28,51,9,42,0,103
3541,Tamil Nadu,Tirunelveli,2020-04-28,65,12,53,0,103
3542,Tamil Nadu,Tirupathur,2020-04-28,18,1,17,0,103
3543,Tamil Nadu,Tiruppur,2020-04-28,112,29,83,0,103
3544,Tamil Nadu,Tiruvannamalai,2020-04-28,11,1,10,0,103
3545,Tamil Nadu,Unknown,2020-04-28,0,0,0,11,103
3546,Tamil Nadu,Vellore,2020-04-28,23,8,13,2,103
3547,Tamil Nadu,Viluppuram,2020-04-28,52,29,22,1,103
3548,Tamil Nadu,Virudhunagar,2020-04-28,32,16,16,0,103
3549,Telangana,Adilabad,2020-04-28,21,13,8,0,103
3550,Telangana,Bhadradri Kothagudem,2020-04-28,4,0,4,0,103
3551,Telangana,Hyderabad,2020-04-28,548,379,151,18,103
3552,Telangana,Jagitial,2020-04-28,3,1,2,0,103
3553,Telangana,Jangoan,2020-04-28,3,2,1,0,103
3554,Telangana,Jayashankar,2020-04-28,3,3,0,0,103
3555,Telangana,Jogulamba Gadwal,2020-04-28,45,35,9,1,103
3556,Telangana,Kamareddy,2020-04-28,12,4,8,0,103
3557,Telangana,Karimnagar,2020-04-28,19,4,15,0,103
3558,Telangana,Khammam,2020-04-28,8,7,1,0,103
3559,Telangana,Kumuram Bheem Asifabad,2020-04-28,7,7,0,0,103
3560,Telangana,Mahabubabad,2020-04-28,1,0,1,0,103
3561,Telangana,Mahabubnagar,2020-04-28,11,3,8,0,103
3562,Telangana,Mancherial,2020-04-28,1,0,0,1,103
3563,Telangana,Medak,2020-04-28,5,2,3,0,103
3564,Telangana,Medchal Malkajgiri,2020-04-28,22,18,3,1,103
3565,Telangana,Mulugu,2020-04-28,2,0,2,0,103
3566,Telangana,Nagarkurnool,2020-04-28,2,0,2,0,103
3567,Telangana,Nalgonda,2020-04-28,17,6,11,0,103
3568,Telangana,Narayanpet,2020-04-28,1,0,0,1,103
3569,Telangana,Nirmal,2020-04-28,20,9,11,0,103
3570,Telangana,Nizamabad,2020-04-28,61,34,27,0,103
3571,Telangana,Peddapalli,2020-04-28,2,1,1,0,103
3572,Telangana,Rajanna Sircilla,2020-04-28,3,3,0,0,103
3573,Telangana,Ranga Reddy,2020-04-28,33,21,10,2,103
3574,Telangana,Sangareddy,2020-04-28,7,2,5,0,103
3575,Telangana,Siddipet,2020-04-28,1,0,1,0,103
3576,Telangana,Suryapet,2020-04-28,83,79,4,0,103
3577,Telangana,Unknown,2020-04-28,0,0,58,0,103
3578,Telangana,Vikarabad,2020-04-28,37,30,6,1,103
3579,Telangana,Warangal Urban,2020-04-28,27,5,22,0,103
3580,Tripura,Gomati,2020-04-28,1,0,1,0,103
3581,Tripura,North Tripura,2020-04-28,1,0,1,0,103
3582,Uttar Pradesh,Agra,2020-04-28,401,318,71,12,103
3583,Uttar Pradesh,Aligarh,2020-04-28,24,23,0,1,103
3584,Uttar Pradesh,Amroha,2020-04-28,25,19,6,0,103
3585,Uttar Pradesh,Auraiya,2020-04-28,10,6,4,0,103
3586,Uttar Pradesh,Ayodhya,2020-04-28,1,1,0,0,103
3587,Uttar Pradesh,Azamgarh,2020-04-28,8,4,4,0,103
3588,Uttar Pradesh,Baghpat,2020-04-28,15,4,11,0,103
3589,Uttar Pradesh,Bahraich,2020-04-28,9,9,0,0,103
3590,Uttar Pradesh,Balrampur,2020-04-28,1,1,0,0,103
3591,Uttar Pradesh,Banda,2020-04-28,4,4,0,0,103
3592,Uttar Pradesh,Bara Banki,2020-04-28,1,0,1,0,103
3593,Uttar Pradesh,Bareilly,2020-04-28,7,1,6,0,103
3594,Uttar Pradesh,Basti,2020-04-28,23,9,13,1,103
3595,Uttar Pradesh,Bhadohi,2020-04-28,1,1,0,0,103
3596,Uttar Pradesh,Bijnor,2020-04-28,31,30,1,0,103
3597,Uttar Pradesh,Budaun,2020-04-28,16,15,1,0,103
3598,Uttar Pradesh,Bulandshahr,2020-04-28,50,40,9,1,103
3599,Uttar Pradesh,Etah,2020-04-28,3,3,0,0,103
3600,Uttar Pradesh,Etawah,2020-04-28,2,1,1,0,103
3601,Uttar Pradesh,Firozabad,2020-04-28,100,96,3,1,103
3602,Uttar Pradesh,Gautam Buddha Nagar,2020-04-28,134,55,79,0,103
3603,Uttar Pradesh,Ghaziabad,2020-04-28,60,29,31,0,103
3604,Uttar Pradesh,Ghazipur,2020-04-28,6,1,5,0,103
3605,Uttar Pradesh,Gonda,2020-04-28,2,2,0,0,103
3606,Uttar Pradesh,Gorakhpur,2020-04-28,1,1,0,0,103
3607,Uttar Pradesh,Hapur,2020-04-28,26,21,5,0,103
3608,Uttar Pradesh,Hardoi,2020-04-28,2,0,2,0,103
3609,Uttar Pradesh,Hathras,2020-04-28,4,0,4,0,103
3610,Uttar Pradesh,Jalaun,2020-04-28,3,3,0,0,103
3611,Uttar Pradesh,Jaunpur,2020-04-28,8,4,4,0,103
3612,Uttar Pradesh,Jhansi,2020-04-28,1,1,0,0,103
3613,Uttar Pradesh,Kannauj,2020-04-28,7,6,1,0,103
3614,Uttar Pradesh,Kanpur Nagar,2020-04-28,205,184,17,4,103
3615,Uttar Pradesh,Kasganj,2020-04-28,3,3,0,0,103
3616,Uttar Pradesh,Kaushambi,2020-04-28,2,0,2,0,103
3617,Uttar Pradesh,Kheri,2020-04-28,4,0,4,0,103
3618,Uttar Pradesh,Lucknow,2020-04-28,201,160,40,1,103
3619,Uttar Pradesh,Mahrajganj,2020-04-28,6,0,6,0,103
3620,Uttar Pradesh,Mainpuri,2020-04-28,5,5,0,0,103
3621,Uttar Pradesh,Mathura,2020-04-28,12,11,1,0,103
3622,Uttar Pradesh,Mau,2020-04-28,1,1,0,0,103
3623,Uttar Pradesh,Meerut,2020-04-28,94,43,46,5,103
3624,Uttar Pradesh,Mirzapur,2020-04-28,3,2,1,0,103
3625,Uttar Pradesh,Moradabad,2020-04-28,109,95,8,6,103
3626,Uttar Pradesh,Muzaffarnagar,2020-04-28,18,12,6,0,103
3627,Uttar Pradesh,Pilibhit,2020-04-28,3,1,2,0,103
3628,Uttar Pradesh,Pratapgarh,2020-04-28,7,1,6,0,103
3629,Uttar Pradesh,Prayagraj,2020-04-28,4,3,1,0,103
3630,Uttar Pradesh,Rae Bareli,2020-04-28,44,44,0,0,103
3631,Uttar Pradesh,Rampur,2020-04-28,21,16,5,0,103
3632,Uttar Pradesh,Saharanpur,2020-04-28,181,170,11,0,103
3633,Uttar Pradesh,Sambhal,2020-04-28,14,14,0,0,103
3634,Uttar Pradesh,Sant Kabir Nagar,2020-04-28,23,23,0,0,103
3635,Uttar Pradesh,Shahjahanpur,2020-04-28,1,0,1,0,103
3636,Uttar Pradesh,Shamli,2020-04-28,27,6,21,0,103
3637,Uttar Pradesh,Shrawasti,2020-04-28,5,4,0,1,103
3638,Uttar Pradesh,Sitapur,2020-04-28,20,6,14,0,103
3639,Uttar Pradesh,Sultanpur,2020-04-28,3,3,0,0,103
3640,Uttar Pradesh,Unnao,2020-04-28,1,1,0,0,103
3641,Uttar Pradesh,Varanasi,2020-04-28,50,41,8,1,103
3642,Uttarakhand,Almora,2020-04-28,1,0,1,0,103
3643,Uttarakhand,Dehradun,2020-04-28,31,20,11,0,103
3644,Uttarakhand,Haridwar,2020-04-28,7,7,0,0,103
3645,Uttarakhand,Nainital,2020-04-28,10,4,6,0,103
3646,Uttarakhand,Pauri Garhwal,2020-04-28,1,0,1,0,103
3647,Uttarakhand,Udham Singh Nagar,2020-04-28,4,0,4,0,103
3648,Uttarakhand,Unknown,2020-04-28,0,0,11,0,103
3649,West Bengal,Darjeeling,2020-04-28,4,4,0,0,103
3650,West Bengal,Hooghly,2020-04-28,12,12,0,0,103
3651,West Bengal,Howrah,2020-04-28,79,79,0,0,103
3652,West Bengal,Jalpaiguri,2020-04-28,5,5,0,0,103
3653,West Bengal,Kalimpong,2020-04-28,7,7,0,0,103
3654,West Bengal,Kolkata,2020-04-28,184,184,0,0,103
3655,West Bengal,Medinipur East,2020-04-28,22,22,0,0,103
3656,West Bengal,Murshidabad,2020-04-28,2,2,0,0,103
3657,West Bengal,Nadia,2020-04-28,6,6,0,0,103
3658,West Bengal,North 24 Parganas,2020-04-28,47,47,0,0,103
3659,West Bengal,Paschim Bardhaman,2020-04-28,7,7,0,0,103
3660,West Bengal,Purba Bardhaman,2020-04-28,1,1,0,0,103
3661,West Bengal,South 24 Parganas,2020-04-28,12,12,0,0,103
3662,West Bengal,Unknown,2020-04-28,309,0,109,22,103
3663,Andaman and Nicobar Islands,North and Middle Andaman,2020-04-29,1,0,1,0,104
3664,Andaman and Nicobar Islands,South Andaman,2020-04-29,32,18,14,0,104
3665,Andhra Pradesh,Anantapur,2020-04-29,58,37,17,4,104
3666,Andhra Pradesh,Chittoor,2020-04-29,77,61,16,0,104
3667,Andhra Pradesh,East Godavari,2020-04-29,40,28,12,0,104
3668,Andhra Pradesh,Guntur,2020-04-29,283,216,59,8,104
