,DaysFromFirstDate,State,district,Gender_F,Gender_M,Gender_Non-Binary,Population.1,Graduate_Education,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Male_Literate,zone,Main_Workers,Positive,Age_Group_50,Having_latrine_facility_within_the_premises_Total_Households,NumCommunityHealthCenters_HMIS,recovered,NumRuralBeds_NHP18,Sikhs,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Literate,Age_not_stated,Total_Education,Households_with_Bicycle,Higher_Education,Households_with_Telephone_Mobile_Phone,Muslims,Households_with_separate_kitchen_Cooking_inside_house,Married_couples_4_Households,Workers,Other_Workers,Households_with_Television,Age_Group_0_29,Other_Education,Area,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Households_with_Radio_Transistor,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,type_Collection Site,Married_couples_5__Households,Agricultural_Workers,Households_with_Computer,Buddhists,Condition_of_occupied_census_houses_Dilapidated_Households,Total_Power_Parity,Households_with_Telephone_Mobile_Phone_Landline_only,Female,Illiterate_Education,Power_Parity_Less_than_Rs_45000,Housholds_with_Electric_Lighting,Married_couples_3_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Jains,NumDistrictHospitals_HMIS,Male_Workers,Location_of_drinking_water_source_Near_the_premises_Households,Households,Rural_population,District_code,Cultivator_Workers,Households_with_Telephone_Mobile_Phone_Both,Age_Group_30_49,Ownership_Owned_Households,Marginal_Workers,Household_size_5_persons_Households,Households_with_Car_Jeep_Van,Power_Parity_Rs_45000_90000,Ownership_Rented_Households,Household_size_3_to_5_persons_Households,confirmed,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Location_of_drinking_water_source_Away_Households,type_Private Laboratory,Gender_Ratio,Main_source_of_drinking_water_Tapwater_Households,Others_Religions,active,Power_Parity_Rs_45000_150000,Household_size_2_persons_Households,Type_of_latrine_facility_Other_latrine_Households,Power_Parity_Rs_425000_545000,Middle_Education,Power_Parity_Rs_240000_330000,Having_bathing_facility_Total_Households,Urban_Households,deceased,Married_couples_1_Households,Female_ST,Negative,Power_Parity_Above_Rs_545000,Households_with_Scooter_Motorcycle_Moped,Household_size_1_to_2_persons,Household_size_9_persons_and_above_Households,NumUrbanBeds_NHP18,Household_size_3_persons_Households,type_Government Laboratory,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Main_source_of_drinking_water_Other_sources_Households,Urban_population,NumPrimaryHealthCenters_HMIS,Power_Parity_Rs_150000_330000,Religion_Not_Stated,Male_ST,Power_Parity_Rs_330000_425000,SC,Female_SC,NumPublicBeds_HMIS,Household_size_1_person_Households,Male_SC,Main_source_of_drinking_water_Un_covered_well_Households,ST,Female_Workers,Household_size_6_8_persons_Households,Primary_Education,Married_couples_None_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Density,Power_Parity_Rs_150000_240000,Households_with_Telephone_Mobile_Phone_Mobile_only,TotalSamples,Households_with_Internet,Type_of_latrine_facility_Pit_latrine_Households,Non_Workers,Household_Workers,Hindus,Power_Parity_Rs_90000_150000,LPG_or_PNG_Households,TotalPublicHealthFacilities_HMIS,Power_Parity_Rs_330000_545000,Not_having_bathing_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_River_Canal_Households,Male,Married_couples_2_Households,NumUrbanHospitals_NHP18,Secondary_Education,NumRuralHospitals_NHP18,Female_Literate,Nationality,Population,NumSubDistrictHospitals_HMIS,Christians,Location_of_drinking_water_source_Within_the_premises_Households,Below_Primary_Education,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Household_size_4_persons_Households,Literate_Education,Married_couples_3_or_more_Households,Rural_Households
171,9,Gujarat,Anand,0,1,0,2092745,110351,55,51975,874481,3,690031,4395,366419,230571,385,24,11715,1524,191147,1551253,6271,1949453,172466,127459,244185,250919,344329,2684,844794,329593,203467,1134962,20487,"196,024",78937,64013,20391,0,569,346329,32523,267,7967,4372,21978,1005521,360506,261,378310,20634,4193,8591,37,627561,98762,621987,34694609,482,152412,34679,585093,379759,154763,84504,19352,953,31488,231623,74,5017,44677,4,919,323542,142,46,2246,39860,707,368,229013,314,254683,208909,4,266912,12063,59612,538,104613,58103,27026,20565,52344,10,183,42320,3879,25745083,1770,707,2719,12761,250,104465,49989,41129,18243,54476,9141,24824,217233,110412,560542,52524,443,308,393,187528,64007,9902,25352,1247951,16460,1798794,1293,147122,2236,618,172481,188,1087224,83841,122,283571,364,676772,India,60439692,44,29789,283725,257524,71,94775,1588947,23887,413078
172,9,Gujarat,Surat,0,3,0,6081322,379505,167,117310,2687468,3,2405288,4395,723415,1103767,385,54,11715,5703,149810,4571410,53718,5438048,397563,433651,995637,660772,1275151,6081,2553542,2076214,788447,3563443,79862,"196,024",207420,395329,112976,0,1103,325739,149331,12902,8298,16368,39959,2679098,942150,712,1252452,42215,21375,112835,37,2142819,228438,1899838,34694609,492,109549,100342,1740746,788508,148254,254274,106983,2970,478407,788695,614,5294,62145,4,919,1047402,3920,535,7398,126211,5698,1924,807021,1700,1150519,1529998,25,854742,424863,59612,1684,530528,174440,59925,20565,193437,10,1308,157733,20722,25745083,1770,3480,3945,432089,1170,158115,75913,41129,48229,82202,12286,856952,410723,276610,1332690,216710,4989,308,1780,855336,64007,55694,23291,3527780,42040,5260193,4428,815423,2236,3094,149151,402,3402224,178819,122,896927,364,1883942,India,60439692,44,21052,1009087,566242,84,340984,4495898,49399,369840
173,9,Gujarat,Vadodara,0,1,0,4165626,314960,1387,39945,1614087,3,1360660,4395,733710,543474,385,87,11715,9340,323337,2893080,28401,3778551,399901,268451,583926,384579,820324,4634,1693473,793306,497049,2213474,60177,"196,024",198108,264896,95845,0,824,570361,117818,2069,11888,9753,37602,2011890,910219,473,798277,36738,14552,27650,37,1233312,218599,1240425,34694609,486,312126,83851,1190041,771779,332813,165191,72630,1780,88479,502358,289,7288,94469,4,919,639002,1124,185,4617,87480,1375,905,457662,924,632580,692971,17,566507,563236,59612,1360,351423,122649,49094,20565,124359,10,276,108542,7232,25745083,1770,1813,3110,586665,584,221629,107027,41129,35169,114602,16732,1149901,460161,206020,865726,98592,908,308,889,462473,64007,53606,28086,2472153,17680,3713941,2837,411734,2236,1489,247541,5373,2153736,172826,122,504732,364,1278993,India,60439692,44,23813,567053,396624,560,212808,2868332,42196,547454
174,9,Haryana,Faridabad,0,1,0,1809733,259933,117,46224,734940,3,495316,339,231029,296399,131,41,6690,34572,49424,1272739,1784,1652713,170927,178846,302937,161680,334623,2764,579229,489950,279652,1095602,27864,"44,212",114361,67341,64331,0,608,29288,82673,640,9755,5080,20485,843623,346567,156,333171,14109,26539,4883,28,476933,65216,470681,16509359,88,27705,42136,481318,276186,83913,74454,63470,729,69917,201457,53,5879,34162,6,879,211123,249,11,2050,24687,5529,670,198551,640,313812,382981,1,244743,0,25929,511,152884,34713,22210,4550,42722,5,524,33041,20596,8842103,500,1278,9559,0,416,223799,104304,13841,10026,119495,188,0,102296,94686,220384,36470,3845,573,638,240316,28202,43437,41186,1230504,32286,1588407,1321,258422,683,1086,39254,187,966110,54372,59,282666,609,537799,India,25351462,24,9743,253688,137902,5639,84281,1306146,17481,87700
175,9,Karnataka,Dakshina Kannada,2,0,0,2089649,185916,2291,34891,864019,2,914476,565,407902,394069,207,11,21072,525,29334,1666323,880,2017329,69944,178989,375945,501896,416185,2820,997721,746430,285365,1072417,36295,"191,791",37994,147263,31907,0,662,29274,55233,445,11507,3959,42129,1054935,298846,340,386300,12553,18107,10397,42,620903,57564,650292,37469335,575,33810,102433,608450,359286,83245,79757,47655,884,55501,255603,21,2859,30556,5,973,185763,138,7,1935,36967,368,360,296110,159,404062,317373,3,289936,41307,57548,461,97610,51207,30620,49093,65931,12,289,11274,5299,23625962,2547,642,996,40961,222,148178,74854,56333,14240,73324,172955,82268,376818,87861,520715,69632,87,319,483,231383,60156,23305,89910,1091928,188207,1403854,1051,175270,2943,582,21229,1988,1034714,49688,374,309141,2471,802304,India,61095297,147,171398,337171,191317,8529,109915,1718483,16035,332919
176,9,Karnataka,Davanagere,0,1,0,1945497,123863,305,92179,720637,2,705099,565,336173,188046,207,2,21072,307,205125,1308540,2255,1943790,146389,154781,284572,265805,391623,2466,875207,317050,256051,1068518,32375,"191,791",109075,44415,15464,0,675,295873,39416,164,19580,3062,23773,959097,467414,406,372671,12634,7637,6417,42,585639,208670,530691,37469335,567,230846,21280,538551,320621,170108,85525,15449,865,73448,249307,4,3885,74855,5,973,282186,1743,2,1588,31291,5397,337,206686,169,353628,176011,0,285888,115304,57548,91,90291,42195,23597,49093,54589,12,345,61319,2370,23625962,2547,402,7176,117808,237,392595,194296,56333,10904,198299,3072,233112,289568,89741,446793,49045,3557,319,233,239519,60156,7320,77157,1070290,31438,1658465,723,100812,2943,574,51212,4433,986400,54132,374,269748,2471,587903,India,61095297,147,5420,121315,242130,529,109193,1476376,15775,354680
177,9,Tamil Nadu,Ariyalur,0,1,0,754894,57524,347,8599,269582,2,272241,2323,157771,35933,385,4,40179,104,158588,480604,536,766139,104900,53934,134358,7942,159746,87,359851,72138,165150,380484,16126,"130,058",14696,36609,3046,0,9,166837,8371,88,6348,1258,5367,380191,233438,196,177502,1243,2237,65,32,212547,152795,254277,37229590,616,107312,7216,216103,181005,87610,37933,2937,518,14004,125800,6,1950,12471,10,996,173304,42,2,752,30209,588,44,113437,108,40121,30322,0,146444,5448,115761,18,40913,43195,1353,37353,35012,16,197,10906,1006,34917440,1854,229,853,5274,19,176230,88154,72616,12986,88076,7201,10722,147304,27758,134123,31577,153,555,121,121775,119748,1749,4701,395043,13564,708397,234,39642,2581,63,157985,275,374703,18746,525,96860,692,211022,India,72147030,310,37403,32840,60697,609,52855,532701,1339,223955
178,9,Tamil Nadu,Chennai,57,81,0,4646732,905515,1061,43461,1968079,3,1619554,2323,899279,1057802,385,214,40179,2851,6553,3776276,6894,4061097,409796,464207,1017122,439270,1092062,1926,1817297,1751824,1055696,2271657,67277,"130,058",170162,398414,264763,0,414,13674,355838,2804,9435,15742,114191,2310888,419065,471,1096334,15288,19543,51708,32,1369302,245763,1314125,37229590,603,14454,214074,1468902,522493,197743,182588,146388,2117,565934,798018,910,2587,16519,10,996,908587,1759,681,5802,139139,3927,1214,720331,1866,1073399,1314125,15,859219,4854,115761,3686,515581,169721,15916,37353,237897,16,619,15930,18353,34917440,1854,3820,38356,5207,748,779667,390666,72616,30582,389001,3500,10061,447995,122912,516445,118340,2888,555,1954,688857,119748,217368,7440,2829435,37345,3751322,3685,910262,2581,1962,33168,49,2335844,111380,525,801050,692,1808197,India,72147030,310,358662,844285,167207,80,377533,3642032,17628,0
179,9,Tamil Nadu,Cuddalore,0,1,0,2605914,227530,1409,62059,1000322,2,837271,2323,473617,230004,385,21,40179,401,394057,1815281,3217,2502878,343988,186394,470021,123749,455369,773,1169880,433271,555029,1364411,67411,"130,058",122085,121956,27077,0,165,539412,50938,236,13516,5300,30829,1294217,634041,519,598412,6433,6081,1280,32,749633,389219,758209,37229590,617,165170,29494,764669,526657,332609,131975,19828,1580,98143,431186,27,6763,35499,10,996,498446,138,6,2677,75857,3082,432,418769,405,293116,260780,0,473604,7759,115761,385,178515,101083,7495,37353,107152,16,279,85176,4070,34917440,1854,1088,5101,7943,200,763944,380001,72616,25226,383943,8151,15702,420247,97658,412237,90912,1607,555,683,409698,119748,15396,23981,1436034,32027,2391675,1097,244610,2581,632,344306,464,1311697,65535,525,386652,692,814959,India,72147030,310,83334,212704,169844,138,192059,1868837,7371,497429
180,9,Tamil Nadu,Kancheepuram,1,2,0,3998252,526886,1413,129924,1611461,3,1367378,2323,715895,651240,385,9,40179,1620,323242,3013382,5581,3546183,425865,312208,832716,173785,822329,1025,1673814,1257225,904619,2076492,67354,"130,058",163172,240359,137686,0,155,272514,200738,990,13344,8349,63983,1985294,678374,541,961161,10013,32942,4962,32,1181308,496248,1213504,37229590,604,89343,103399,1200284,700252,306436,179266,68427,1993,281627,701330,25,9949,61890,10,996,732354,756,15,3958,128984,9902,832,608188,560,805076,774705,1,761575,20605,115761,797,418526,166082,11202,37353,196143,16,475,132855,26856,34917440,1854,1698,21978,20605,522,948081,473817,72616,37098,474264,39231,41210,492506,115195,535947,123421,5912,555,1138,665334,119748,100322,51093,2324438,54732,3537399,1965,622095,2581,1354,188733,1411,2012958,97620,525,634172,692,1401921,India,72147030,310,256762,435671,183054,3262,325921,2867809,11193,438799
181,9,Tamil Nadu,Madurai,3,2,0,3038252,363152,2055,62999,1223810,3,1173902,2323,593827,472221,385,40,40179,520,283179,2273430,2532,2847799,325803,250285,618922,168881,714764,762,1354632,841792,708942,1528178,39350,"130,058",90919,228106,54832,0,129,372828,95311,199,10479,6917,41298,1511777,449125,458,754141,7350,23070,1532,32,902704,434208,1010441,37229590,623,92719,47472,913715,491822,180730,139168,30852,1632,279755,552457,84,7653,65204,10,996,678712,305,42,3158,113256,8103,710,532616,502,551839,592723,2,605700,5474,115761,738,228557,153915,8561,37353,154348,16,304,66623,19034,34917440,1854,1482,8602,5622,372,408976,203878,72616,40659,205098,3207,11096,451928,83006,525151,112608,5747,555,980,530152,119748,34097,26772,1683620,47293,2760502,1526,391821,2581,1082,246100,810,1526475,71390,525,453509,692,1049620,India,72147030,310,97711,298527,234611,1171,258941,2398674,8241,417718
182,9,Tamil Nadu,Perambalur,1,1,0,565223,44025,67,9740,208011,2,255097,2323,115151,33135,385,1,40179,83,109778,375823,483,552384,59863,41447,103116,32702,119795,92,299726,58801,125953,291371,9189,"130,058",16041,25925,2687,0,10,118278,7745,39,2940,979,6678,283066,109011,117,135751,1057,1923,38,32,162639,111622,188592,37229590,615,117304,5841,158218,132395,44629,26160,2259,346,14725,95746,9,1214,9087,10,996,122903,26,8,588,24583,1033,36,85101,79,56453,33179,0,105551,1292,115761,31,32178,35672,992,37353,28566,16,33,16674,864,34917440,1854,166,376,1292,40,175289,87845,72616,11089,87444,7474,2584,137087,16991,106751,28555,144,555,87,90597,119748,1507,4809,265497,5343,521658,242,49390,2581,76,92948,59,282157,14136,525,71650,692,167812,India,72147030,310,10301,28692,85210,933,41020,443373,1159,155413
183,9,Tamil Nadu,Ramanathapuram,1,2,0,1353445,97405,1170,13731,536487,2,486150,2323,252888,120474,385,10,40179,154,197472,978946,2471,1293898,125445,105978,252000,208038,244729,845,602977,250108,284169,708322,16785,"130,058",26315,67893,5886,0,217,153874,22379,86,8534,2340,18385,670787,107292,265,291400,5592,52359,29,32,392751,217014,417239,37229590,626,173767,16266,389764,270430,116827,67432,5524,778,51959,215193,18,6240,77511,10,996,190837,36,8,1282,37331,4182,151,236511,185,130578,126761,0,232329,546,115761,112,49605,50029,7704,37353,53869,16,112,29619,22842,34917440,1854,453,6552,559,75,249008,123993,72616,12698,125015,48007,1105,210226,56029,293886,51020,1395,555,268,217349,119748,5172,21480,750468,25228,1047411,504,100484,2581,226,198377,3192,682658,38952,525,189132,692,442459,India,72147030,310,91139,34430,246909,25155,93892,1186606,6654,290478
184,9,Tamil Nadu,Salem,0,1,0,3482056,296399,1128,77409,1285107,2,1561030,2323,713294,321173,385,23,40179,412,495095,2285562,1938,3290477,441388,242306,650064,95487,681331,609,1694160,841443,749932,1737345,60365,"130,058",96292,196973,39279,0,80,454210,63867,174,16423,8169,38760,1700485,955045,642,835377,7933,9970,992,32,1083797,593208,1170352,37229590,608,257004,46638,1029479,706525,133130,157811,30660,2185,199211,611941,32,10005,98845,10,996,723966,246,9,3912,141704,34442,943,518763,523,573822,597539,0,678452,58880,115761,515,352121,196664,6260,37353,176298,16,310,176899,6722,34917440,1854,1720,4547,60489,437,580512,286450,72616,54960,294062,79818,119369,610363,104034,571061,132976,32290,555,1197,564666,119748,20660,36933,1787896,141503,3326357,1727,448968,2581,1380,345077,1706,1781571,98849,525,457866,692,1000455,India,72147030,310,53841,226846,188672,414,277832,2335432,8622,572813
185,9,Tamil Nadu,Thiruvallur,0,1,0,3728104,451321,1374,148885,1495711,3,1247918,2323,643614,636991,385,30,40179,1422,280985,2791721,4419,3297728,374923,303091,772398,143093,805187,1021,1538054,1135784,857364,1925296,66378,"130,058",175520,222750,112276,0,130,270586,174279,951,17057,7731,62993,1852042,610048,539,909400,9615,44284,3693,32,1103563,531907,1119433,37229590,602,73444,78827,1154775,636443,290136,164709,54505,1940,291863,671689,56,10795,63193,10,996,625071,530,26,3672,118838,11779,876,600731,455,786843,732196,0,717165,23551,115761,580,363741,150892,12554,37353,185181,16,474,133464,41640,34917440,1854,1592,18959,23692,472,821646,411120,72616,32054,410526,53570,47243,434491,103687,461918,117828,5948,555,1137,630578,119748,75634,76666,2190050,58240,3325823,1732,621907,2581,1348,151979,412,1876062,93063,525,622789,692,1296010,India,72147030,310,233633,343722,181452,858,321799,2687680,10766,387237
186,10,Bihar,Bhojpur,0,1,0,2728407,131137,81,3508,973486,2,512009,466,387389,112983,63,1,6083,544,296961,1599151,5559,3177665,206776,163303,268330,197819,386150,13900,822493,218737,87879,1722387,10630,"94,163",387248,119372,4227,0,7473,364875,34658,647,35885,2600,11934,1298027,1005140,602,62153,36903,5428,1472,43,640283,78650,511927,92341436,231,190896,9622,613072,401256,310484,63618,7391,1068,9625,142899,12,6854,24348,0,918,15589,48,11,1603,25259,2527,48,367059,21,216412,77368,0,228026,6614,2299,53,43689,33629,88646,5936,29472,6,6058,152852,4615,11758016,2007,264,7496,7363,30,425402,202686,17796,8370,222716,4543,13977,182210,150381,605307,34932,1326,"1,102",243,246774,24118,3661,7772,1905914,47985,2518216,535,45763,2146,78,199143,268,1430380,94321,103,313509,930,625665,India,104099452,33,2165,312557,581580,464,49809,2172525,58276,434559
187,10,Bihar,Buxar,5,6,0,1706352,64117,94,3437,593544,3,328547,466,253998,64826,63,5,6083,248,194429,989807,2228,1802491,137996,89306,174119,105423,244087,9136,538322,127938,48405,1074754,5224,"94,163",240965,78643,2034,0,5116,251790,19324,5090,27055,1556,7107,818375,457814,392,46760,23401,4002,97,43,402180,54463,334657,92341436,232,132472,4408,375372,254972,209775,40198,5341,653,4718,88936,51,3597,19459,0,918,10728,57,46,966,15443,1201,19,256124,8,130771,35405,0,144919,12722,2299,25,26325,20068,56545,5936,18203,6,2628,92957,3395,11758016,2007,143,1858,14102,12,251737,119916,17796,4625,131821,4471,26824,136142,96849,420187,20387,589,"1,102",135,162604,24118,1784,3645,1168030,26122,1591454,313,27362,2146,31,131627,212,887977,59439,103,178044,930,396263,India,104099452,33,2125,188476,331675,301,30535,1344677,37653,299252
188,10,Bihar,Madhubani,2,11,0,4487379,137780,349,30900,1340085,2,1074091,466,611899,166993,63,0,6083,564,725870,2155338,5601,4702068,416574,170563,486531,818912,704604,4700,1636938,244482,73851,2860455,11352,"94,163",859607,300530,4200,0,1412,940642,65548,328,43081,3520,19016,2158066,2003079,1090,113281,22106,13393,442,43,1105947,412398,1088786,92341436,207,396880,14946,1009424,884913,562847,175465,11636,1535,8410,441220,18,19942,142744,0,918,19775,169,18,2203,102414,3401,17,520875,7,235903,41234,0,681994,1934,2299,26,59254,123167,58731,5936,108433,6,18924,172231,11240,11758016,2007,172,11534,2056,10,587158,283769,17796,20753,303389,2224,3990,530991,278421,771417,74516,1462,"1,102",165,452569,24118,5319,16915,2850441,54934,3652168,668,47090,2146,27,665636,546,2329313,116811,103,303114,930,815253,India,104099452,33,3262,346397,783888,1258,157322,2698989,28218,1047552
189,10,Bihar,Nalanda,0,1,0,2877653,133032,325,6072,919558,2,740949,466,403129,149675,63,12,6083,393,330701,1519933,3199,3309573,121583,177358,273472,198033,444936,10089,1045420,237574,87070,1829128,11159,"94,163",390009,81505,3720,0,4144,534021,43848,414,44622,2578,12973,1380593,1324385,624,101378,32597,12252,561,43,703405,164405,616663,92341436,229,221240,9650,642197,464186,304471,83371,7955,1064,17540,191481,36,12505,99223,0,918,38617,64,24,1587,33798,3402,51,320839,22,180298,102522,0,297609,714,2299,48,29239,43622,76349,5936,39387,6,7136,122948,10732,11758016,2007,238,6435,728,31,607672,292432,17796,9824,315240,38426,1442,342015,175870,486266,43233,1462,"1,102",216,250849,24118,4156,18056,1832233,52585,2669775,523,43761,2146,82,307024,303,1497060,99650,103,274556,930,600375,India,104099452,33,1978,223694,581978,892,68723,1985188,46830,514141
190,10,Bihar,Rohtas,3,4,0,2959918,161555,121,5158,1061783,3,542439,466,407193,128652,63,0,6083,2569,322377,1799832,3809,3065196,224824,194928,312557,300487,432151,13663,924879,252736,106218,1875174,16006,"94,163",412516,123491,4727,0,7318,405544,36279,1584,28748,1555,12400,1416372,876443,299,114893,37743,6761,252,43,707939,73129,608061,92341436,234,218087,8169,673742,433720,382440,75928,10819,588,15995,166203,52,6234,26201,0,918,25242,537,52,951,27143,2969,45,399053,20,248462,95678,0,260042,15251,2299,46,49892,35246,87548,5936,32977,6,5119,163333,5613,11758016,2007,187,6185,16399,28,549546,262950,17796,8103,286596,8126,31650,216940,166881,548971,33837,1544,"1,102",167,291988,24118,4594,5419,2035039,48512,2645415,363,41659,2146,73,207416,556,1543546,103275,103,333053,930,738049,India,104099452,33,2889,356548,535187,471,57298,2188753,58724,512383
191,10,Chandigarh,Chandigarh,2,12,0,1055450,174528,36,2001,465346,3,385929,88,148945,206017,2,18,0,138329,7578,805438,346,915756,135055,98786,209783,51447,226263,676,404136,395072,193932,602411,20188,114,6167,65936,67323,0,119,1687,78113,1160,8256,34145,14027,474787,184265,893,231204,4872,1372,1960,4,328159,27384,298367,28991,55,2578,47345,303748,112043,18207,44396,60494,3631,110377,144460,88,542,5182,0,818,227354,246,70,10783,24396,196,4461,114209,2444,210801,289456,0,162464,0,1131,7897,109701,39616,7984,778,36024,3,263,7208,1120,1026459,40,6729,1014,0,3382,199086,92730,3756,15220,106356,45,0,75977,43001,118667,42854,164,"9,252",4285,148411,1252,44283,1178,651314,4799,852574,7152,168344,47,7843,24260,12,580663,24076,4,124707,0,340092,India,1055450,1,8720,202495,80406,204,64040,731491,5667,8911
192,10,Gujarat,Surat,0,1,0,6081322,379505,167,117310,2687468,3,2405288,4721,723415,1103767,385,66,11715,5703,149810,4571410,53718,5438048,397563,433651,995637,660772,1275151,6081,2553542,2076214,788447,3563443,79862,"196,024",207420,395329,112976,0,1103,325739,149331,12902,8298,16368,39959,2679098,942150,712,1252452,42215,21375,112835,37,2142819,228438,1899838,34694609,492,109549,100342,1740746,788508,148254,254274,106983,2970,478407,788695,640,5294,62145,4,919,1047402,3920,548,7398,126211,5698,1924,807021,1700,1150519,1529998,26,854742,424863,64053,1684,530528,174440,59925,20565,193437,10,1308,157733,20722,25745083,1770,3480,3945,432089,1170,158115,75913,41129,48229,82202,12286,856952,410723,276610,1332690,216710,4989,308,1780,855336,68774,55694,23291,3527780,42040,5260193,4428,815423,2236,3094,149151,402,3402224,178819,122,896927,364,1883942,India,60439692,44,21052,1009087,566242,84,340984,4495898,49399,369840
193,10,Gujarat,Vadodara,1,3,0,4165626,314960,1387,39945,1614087,3,1360660,4721,733710,543474,385,102,11715,9340,323337,2893080,28401,3778551,399901,268451,583926,384579,820324,4634,1693473,793306,497049,2213474,60177,"196,024",198108,264896,95845,0,824,570361,117818,2069,11888,9753,37602,2011890,910219,473,798277,36738,14552,27650,37,1233312,218599,1240425,34694609,486,312126,83851,1190041,771779,332813,165191,72630,1780,88479,502358,308,7288,94469,4,919,639002,1124,185,4617,87480,1375,905,457662,924,632580,692971,21,566507,563236,64053,1360,351423,122649,49094,20565,124359,10,276,108542,7232,25745083,1770,1813,3110,586665,584,221629,107027,41129,35169,114602,16732,1149901,460161,206020,865726,98592,908,308,889,462473,68774,53606,28086,2472153,17680,3713941,2837,411734,2236,1489,247541,5373,2153736,172826,122,504732,364,1278993,India,60439692,44,23813,567053,396624,560,212808,2868332,42196,547454
194,10,Karnataka,Chikkaballapura,1,0,0,1255104,55056,467,67599,442158,2,535565,589,236864,102957,207,11,21072,264,172302,783222,1490,1223443,96837,80928,167548,147810,266111,1156,639778,200337,152493,666451,6631,"191,791",70656,37835,4772,0,360,206939,17360,85,11839,471,18142,618667,380402,65,257243,6796,5984,975,42,384452,146545,409702,37469335,582,212226,14141,350299,238516,104213,52927,6620,129,38884,176104,19,4368,70194,5,973,201796,77,6,250,28578,2368,43,193549,19,189857,94053,2,193793,77331,61855,39,57408,41054,10135,49093,43299,12,189,38358,5017,23625962,2547,49,1078,79156,27,312565,154937,56333,12476,157628,2553,156487,255326,55018,219778,37923,1322,319,30,135265,64898,2672,44568,615326,20276,1100131,121,50936,2943,70,92454,117,636437,42283,374,187040,2471,341064,India,61095297,147,4684,65572,100059,383,79878,843041,8312,315649
195,10,Karnataka,Dakshina Kannada,0,2,0,2089649,185916,2291,34891,864019,2,914476,589,407902,394069,207,11,21072,525,29334,1666323,880,2017329,69944,178989,375945,501896,416185,2820,997721,746430,285365,1072417,36295,"191,791",37994,147263,31907,0,662,29274,55233,445,11507,3959,42129,1054935,298846,340,386300,12553,18107,10397,42,620903,57564,650292,37469335,575,33810,102433,608450,359286,83245,79757,47655,884,55501,255603,23,2859,30556,5,973,185763,138,9,1935,36967,368,360,296110,159,404062,317373,3,289936,41307,61855,461,97610,51207,30620,49093,65931,12,289,11274,5299,23625962,2547,642,996,40961,222,148178,74854,56333,14240,73324,172955,82268,376818,87861,520715,69632,87,319,483,231383,64898,23305,89910,1091928,188207,1403854,1051,175270,2943,582,21229,1988,1034714,49688,374,309141,2471,802304,India,61095297,147,171398,337171,191317,8529,109915,1718483,16035,332919
196,10,Karnataka,Davanagere,3,3,0,1945497,123863,305,92179,720637,2,705099,589,336173,188046,207,2,21072,307,205125,1308540,2255,1943790,146389,154781,284572,265805,391623,2466,875207,317050,256051,1068518,32375,"191,791",109075,44415,15464,0,675,295873,39416,164,19580,3062,23773,959097,467414,406,372671,12634,7637,6417,42,585639,208670,530691,37469335,567,230846,21280,538551,320621,170108,85525,15449,865,73448,249307,10,3885,74855,5,973,282186,1743,8,1588,31291,5397,337,206686,169,353628,176011,0,285888,115304,61855,91,90291,42195,23597,49093,54589,12,345,61319,2370,23625962,2547,402,7176,117808,237,392595,194296,56333,10904,198299,3072,233112,289568,89741,446793,49045,3557,319,233,239519,64898,7320,77157,1070290,31438,1658465,723,100812,2943,574,51212,4433,986400,54132,374,269748,2471,587903,India,61095297,147,5420,121315,242130,529,109193,1476376,15775,354680
197,10,Karnataka,Dharwad,0,1,0,1847023,137768,140,33936,711776,2,690948,589,322577,212091,207,2,21072,1486,146939,1301664,823,1792359,111313,143453,266330,386834,366405,3053,784833,396449,233604,1017935,34302,"191,791",40704,77142,27168,0,991,207642,49585,715,10402,3519,24241,909817,428556,289,347962,13714,27724,29037,42,543776,106104,483104,37469335,562,164279,30610,505688,275419,93885,78024,21127,801,87134,223035,10,4680,52813,5,973,300159,2748,8,1738,32050,1518,386,185530,170,349008,283397,0,259494,43375,61855,284,91208,44413,24731,49093,52869,12,988,32917,2689,23625962,2547,585,7436,44173,237,177855,88718,56333,12363,89137,2403,87548,241057,79875,383041,48850,734,319,415,211479,64898,15013,12686,1062190,16463,1390020,937,140584,2943,623,23046,2568,937206,45952,374,227113,2471,589888,India,61095297,147,28747,213137,252596,22327,92142,1363803,17758,199707
